"rgn_id","kg","year"
"1",0,"2011"
"2",0,"2011"
"3",0,"2011"
"4",0,"2011"
"5",0,"2011"
"6",0,"2011"
"7",0,"2011"
"8",0.675580001203343,"2011"
"9",0,"2011"
"10",0,"2011"
"11",0,"2011"
"12",0,"2011"
"13",0,"2011"
"14",0,"2011"
"15",0.262125490792096,"2011"
"16",67.1409273535013,"2011"
"17",8.42116861820221,"2011"
"18",0,"2011"
"19",0,"2011"
"20",0,"2011"
"21",0,"2011"
"24",0,"2011"
"25",0,"2011"
"26",0,"2011"
"28",0,"2011"
"29",0,"2011"
"30",0,"2011"
"31",0,"2011"
"32",0,"2011"
"33",0,"2011"
"34",0,"2011"
"35",0,"2011"
"36",0,"2011"
"37",0,"2011"
"38",0,"2011"
"39",0,"2011"
"40",0,"2011"
"41",0,"2011"
"42",0,"2011"
"43",0,"2011"
"44",0,"2011"
"45",0,"2011"
"46",0,"2011"
"47",0,"2011"
"48",0,"2011"
"49",0,"2011"
"50",0,"2011"
"51",0,"2011"
"52",0,"2011"
"53",0,"2011"
"54",0,"2011"
"55",0,"2011"
"56",0,"2011"
"57",0,"2011"
"58",0,"2011"
"59",0,"2011"
"60",0,"2011"
"61",0,"2011"
"62",0,"2011"
"63",0,"2011"
"64",0,"2011"
"65",0,"2011"
"66",0,"2011"
"67",0,"2011"
"68",0,"2011"
"69",0,"2011"
"70",0,"2011"
"71",0,"2011"
"72",0,"2011"
"73",0,"2011"
"74",0,"2011"
"75",0,"2011"
"76",0,"2011"
"77",0,"2011"
"78",0,"2011"
"79",0,"2011"
"80",0,"2011"
"81",0,"2011"
"82",0,"2011"
"84",0,"2011"
"85",0,"2011"
"86",0,"2011"
"88",0,"2011"
"89",0,"2011"
"90",0,"2011"
"91",0,"2011"
"92",0,"2011"
"93",0,"2011"
"94",0,"2011"
"95",0,"2011"
"96",0,"2011"
"97",0,"2011"
"98",0,"2011"
"99",0,"2011"
"100",0,"2011"
"101",0,"2011"
"102",0,"2011"
"103",0,"2011"
"104",0,"2011"
"105",0,"2011"
