"rgn_id","kg","year"
"1",0,"2009"
"2",0,"2009"
"3",0,"2009"
"4",0,"2009"
"5",0,"2009"
"6",0,"2009"
"7",0,"2009"
"8",0.567440004087984,"2009"
"9",0,"2009"
"10",0,"2009"
"11",0,"2009"
"12",0,"2009"
"13",0,"2009"
"14",0,"2009"
"15",0.202024502679706,"2009"
"16",84.0544606313109,"2009"
"17",2.43281592845917,"2009"
"18",0.0250770002603531,"2009"
"19",0,"2009"
"20",0,"2009"
"21",0,"2009"
"24",0,"2009"
"25",0,"2009"
"26",0,"2009"
"28",0,"2009"
"29",0,"2009"
"30",0,"2009"
"31",0,"2009"
"32",0,"2009"
"33",0,"2009"
"34",0,"2009"
"35",0,"2009"
"36",0,"2009"
"37",0,"2009"
"38",0,"2009"
"39",0,"2009"
"40",0,"2009"
"41",0,"2009"
"42",0,"2009"
"43",0,"2009"
"44",0,"2009"
"45",0,"2009"
"46",0,"2009"
"47",0,"2009"
"48",0,"2009"
"49",0,"2009"
"50",0,"2009"
"51",0,"2009"
"52",0,"2009"
"53",0,"2009"
"54",0,"2009"
"55",0,"2009"
"56",0,"2009"
"57",0,"2009"
"58",0,"2009"
"59",0,"2009"
"60",0,"2009"
"61",0,"2009"
"62",0,"2009"
"63",0,"2009"
"64",0,"2009"
"65",0,"2009"
"66",0,"2009"
"67",0,"2009"
"68",0,"2009"
"69",0,"2009"
"70",0,"2009"
"71",0,"2009"
"72",0,"2009"
"73",0,"2009"
"74",0,"2009"
"75",0,"2009"
"76",0,"2009"
"77",0,"2009"
"78",0,"2009"
"79",0,"2009"
"80",0,"2009"
"81",0,"2009"
"82",0,"2009"
"84",0,"2009"
"85",0,"2009"
"86",0,"2009"
"88",0,"2009"
"89",0,"2009"
"90",0,"2009"
"91",0,"2009"
"92",0,"2009"
"93",0,"2009"
"94",0,"2009"
"95",0,"2009"
"96",0,"2009"
"97",0,"2009"
"98",0,"2009"
"99",0,"2009"
"100",0,"2009"
"101",0,"2009"
"102",0,"2009"
"103",0,"2009"
