"rgn_id","year","habitat","health"
1,2003,"soft_bottom",0.991358772163166
2,2003,"soft_bottom",0.997636735604529
3,2003,"soft_bottom",1
4,2003,"soft_bottom",1
5,2003,"soft_bottom",1
6,2003,"soft_bottom",0.995876550192829
7,2003,"soft_bottom",1
8,2003,"soft_bottom",0.978426439275349
9,2003,"soft_bottom",1
10,2003,"soft_bottom",0.963509291709365
11,2003,"soft_bottom",1
13,2003,"soft_bottom",1
14,2003,"soft_bottom",0.997807792381106
15,2003,"soft_bottom",0.949255336525288
16,2003,"soft_bottom",1
17,2003,"soft_bottom",1
18,2003,"soft_bottom",0.998717710777835
19,2003,"soft_bottom",0.998052502622984
20,2003,"soft_bottom",0.991451990385195
21,2003,"soft_bottom",0.987972215405736
24,2003,"soft_bottom",0.999848865605255
25,2003,"soft_bottom",0.996377760411594
26,2003,"soft_bottom",0.948467970831381
28,2003,"soft_bottom",0.998571982214062
29,2003,"soft_bottom",1
30,2003,"soft_bottom",0.989828542194811
31,2003,"soft_bottom",1
32,2003,"soft_bottom",0.999441093770434
33,2003,"soft_bottom",0.997518918475465
34,2003,"soft_bottom",1
37,2003,"soft_bottom",1
38,2003,"soft_bottom",1
39,2003,"soft_bottom",0.995021572843827
40,2003,"soft_bottom",1
41,2003,"soft_bottom",1
42,2003,"soft_bottom",1
43,2003,"soft_bottom",1
44,2003,"soft_bottom",1
45,2003,"soft_bottom",1
46,2003,"soft_bottom",0.998735543193688
47,2003,"soft_bottom",0.999453788726218
48,2003,"soft_bottom",1
49,2003,"soft_bottom",0.990614018978908
50,2003,"soft_bottom",0.990174061820338
51,2003,"soft_bottom",0.997906610827495
52,2003,"soft_bottom",0.993126374948915
53,2003,"soft_bottom",0.98902781887661
54,2003,"soft_bottom",1
55,2003,"soft_bottom",0.990642739472691
56,2003,"soft_bottom",1
57,2003,"soft_bottom",0.98557117163043
58,2003,"soft_bottom",0.987195963051546
59,2003,"soft_bottom",1
60,2003,"soft_bottom",0.994301104195292
61,2003,"soft_bottom",0.999270299975319
62,2003,"soft_bottom",0.996239395677466
63,2003,"soft_bottom",1
64,2003,"soft_bottom",0.994116041487862
65,2003,"soft_bottom",0.988991277170258
66,2003,"soft_bottom",0.989310943990078
67,2003,"soft_bottom",1
68,2003,"soft_bottom",1
69,2003,"soft_bottom",1
70,2003,"soft_bottom",1
71,2003,"soft_bottom",1
72,2003,"soft_bottom",1
73,2003,"soft_bottom",1
74,2003,"soft_bottom",1
75,2003,"soft_bottom",1
76,2003,"soft_bottom",0.998171251257066
77,2003,"soft_bottom",0.996853085478153
78,2003,"soft_bottom",0.997534353706546
79,2003,"soft_bottom",1
80,2003,"soft_bottom",1
81,2003,"soft_bottom",1
82,2003,"soft_bottom",1
84,2003,"soft_bottom",0.992623390452248
85,2003,"soft_bottom",0.95960129843947
86,2003,"soft_bottom",0.946423927993441
88,2003,"soft_bottom",0.997159917268809
89,2003,"soft_bottom",1
90,2003,"soft_bottom",1
92,2003,"soft_bottom",1
93,2003,"soft_bottom",1
94,2003,"soft_bottom",1
95,2003,"soft_bottom",1
96,2003,"soft_bottom",0.998409171884051
97,2003,"soft_bottom",1
98,2003,"soft_bottom",0.977733736723074
100,2003,"soft_bottom",0.998401011561869
101,2003,"soft_bottom",1
102,2003,"soft_bottom",1
103,2003,"soft_bottom",1
104,2003,"soft_bottom",0.995170977777173
106,2003,"soft_bottom",1
